Reference;Distorted;Metric;Metric_val;Mask;Subjective
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4;ssim;0.8963;False;4.993022458738913
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4;ssim;0.87;False;4.323544281838306
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4;ssim;0.9152;False;5.631254274617324
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4;ssim;0.874;False;5.047177799163194
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4;ssim;0.8302;False;3.798630757057096
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4;ssim;0.9025;False;5.304836070525108
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4;ssim;0.8564;False;3.965625546673695
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_32.mp4;ssim;0.8871;False;5.088245954822568
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_38.mp4;ssim;0.8243;False;2.566703090227352
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_48.mp4;ssim;0.739;False;0.0
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_31.mp4;ssim;0.9243;False;5.712982031468735
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_36.mp4;ssim;0.8768;False;5.138432239464729
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_41.mp4;ssim;0.829;False;3.6136078560565865
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4;ssim;0.931;True;5.686362388379153
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4;ssim;0.8885;True;4.968874392722927
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4;ssim;0.8461;True;4.273562604975009
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4;ssim;0.9228;True;6.306374806579198
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4;ssim;0.8896;True;5.69721475860444
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4;ssim;0.8498;True;4.513768049721605
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4;ssim;0.9299;True;5.7599814108709
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4;ssim;0.8958;True;4.993022458738913
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4;ssim;0.8695;True;4.323544281838306
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4;ssim;0.9146;True;5.631254274617324
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4;ssim;0.8736;True;5.047177799163194
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4;ssim;0.83;True;3.798630757057096
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4;ssim;0.9021;True;5.304836070525108
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4;ssim;0.8559;True;3.965625546673695
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_32.mp4;ssim;0.8875;True;5.088245954822568
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_38.mp4;ssim;0.8253;True;2.566703090227352
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_48.mp4;ssim;0.7384;True;0.0
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_31.mp4;ssim;0.9242;True;5.712982031468735
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_36.mp4;ssim;0.877;True;5.138432239464729
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_41.mp4;ssim;0.8292;True;3.6136078560565865
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4;vmaf;88.404;False;5.686362388379153
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4;vmaf;71.897;False;4.968874392722927
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4;vmaf;54.936;False;4.273562604975009
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4;vmaf;91.493;False;6.306374806579198
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4;vmaf;77.875;False;5.69721475860444
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4;vmaf;62.478;False;4.513768049721605
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4;vmaf;86.653;False;5.7599814108709
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4;vmaf;72.606;False;4.993022458738913
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4;vmaf;61.82;False;4.323544281838306
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4;vmaf;81.058;False;5.631254274617324
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4;vmaf;65.417;False;5.047177799163194
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4;vmaf;48.941;False;3.798630757057096
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4;vmaf;77.675;False;5.304836070525108
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4;vmaf;60.214;False;3.965625546673695
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_32.mp4;vmaf;70.889;False;5.088245954822568
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_38.mp4;vmaf;47.923;False;2.566703090227352
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_48.mp4;vmaf;19.363;False;0.0
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_31.mp4;vmaf;86.995;False;5.712982031468735
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_36.mp4;vmaf;69.35;False;5.138432239464729
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_41.mp4;vmaf;51.237;False;3.6136078560565865
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4;vmaf;88.387;True;5.686362388379153
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4;vmaf;71.735;True;4.968874392722927
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4;vmaf;54.545;True;4.273562604975009
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4;vmaf;91.339;True;6.306374806579198
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4;vmaf;77.512;True;5.69721475860444
happy_dog_1920x1080_60.yuv;enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4;vmaf;61.996;True;4.513768049721605
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4;vmaf;86.567;True;5.7599814108709
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4;vmaf;72.291;True;4.993022458738913
happy_dog_1920x1080_60.yuv;enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4;vmaf;61.314;True;4.323544281838306
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4;vmaf;80.886;True;5.631254274617324
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4;vmaf;65.131;True;5.047177799163194
happy_dog_1920x1080_60.yuv;enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4;vmaf;48.536;True;3.798630757057096
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4;vmaf;77.685;True;5.304836070525108
happy_dog_1920x1080_60.yuv;enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4;vmaf;59.969;True;3.965625546673695
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_32.mp4;vmaf;71.049;True;5.088245954822568
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_38.mp4;vmaf;47.982;True;2.566703090227352
happy_dog_1920x1080_60.yuv;enc_res_x264_mv_offline_2k_happy_dog_48.mp4;vmaf;19.164;True;0.0
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_31.mp4;vmaf;87.031;True;5.712982031468735
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_36.mp4;vmaf;69.375;True;5.138432239464729
happy_dog_1920x1080_60.yuv;enc_res_x265_mv_offline_2k_happy_dog_41.mp4;vmaf;51.092;True;3.6136078560565865
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;psnr;44.476;False;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;psnr;42.448;False;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;psnr;40.24;False;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;psnr;36.951;False;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;psnr;36.562;False;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;psnr;35.972;False;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;psnr;44.345;False;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;psnr;42.397;False;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;psnr;40.158;False;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;psnr;43.195;False;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;psnr;40.688;False;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;psnr;38.197;False;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;psnr;42.742;False;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;psnr;40.523;False;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;psnr;38.12;False;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;psnr;42.456;False;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;psnr;39.768;False;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;psnr;35.815;False;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;psnr;44.5;False;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;psnr;41.936;False;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;psnr;39.564;False;3.1643352181875946
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;psnr;47.218;True;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;psnr;45.603;True;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;psnr;43.707;True;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;psnr;41.091;True;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;psnr;40.725;True;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;psnr;40.146;True;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;psnr;47.114;True;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;psnr;45.557;True;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;psnr;43.623;True;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;psnr;46.173;True;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;psnr;44.038;True;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;psnr;41.796;True;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;psnr;45.817;True;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;psnr;43.926;True;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;psnr;41.765;True;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;psnr;45.576;True;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;psnr;43.21;True;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;psnr;39.665;True;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;psnr;47.224;True;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;psnr;45.151;True;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;psnr;43.084;True;3.1643352181875946
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;ssim;0.9818;False;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;ssim;0.9767;False;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;ssim;0.9701;False;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;ssim;0.9741;False;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;ssim;0.9709;False;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;ssim;0.9664;False;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;ssim;0.9814;False;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;ssim;0.9766;False;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;ssim;0.9703;False;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;ssim;0.9777;False;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;ssim;0.971;False;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;ssim;0.9616;False;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;ssim;0.9763;False;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;ssim;0.9699;False;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;ssim;0.9604;False;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;ssim;0.9777;False;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;ssim;0.969;False;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;ssim;0.9499;False;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;ssim;0.9813;False;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;ssim;0.9745;False;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;ssim;0.9667;False;3.1643352181875946
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;ssim;0.9817;True;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;ssim;0.9764;True;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;ssim;0.9696;True;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;ssim;0.9738;True;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;ssim;0.9704;True;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;ssim;0.9657;True;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;ssim;0.9813;True;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;ssim;0.9763;True;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;ssim;0.9697;True;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;ssim;0.9774;True;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;ssim;0.9704;True;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;ssim;0.9605;True;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;ssim;0.976;True;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;ssim;0.9692;True;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;ssim;0.9593;True;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;ssim;0.9773;True;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;ssim;0.9684;True;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;ssim;0.9485;True;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;ssim;0.9811;True;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;ssim;0.9741;True;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;ssim;0.966;True;3.1643352181875946
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;vmaf;93.545;False;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;vmaf;88.174;False;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;vmaf;79.088;False;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;vmaf;86.198;False;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;vmaf;82.126;False;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;vmaf;75.438;False;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;vmaf;93.304;False;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;vmaf;88.035;False;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;vmaf;78.693;False;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;vmaf;90.422;False;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;vmaf;81.658;False;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;vmaf;69.427;False;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;vmaf;89.933;False;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;vmaf;81.607;False;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;vmaf;68.915;False;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;vmaf;88.673;False;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;vmaf;77.845;False;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;vmaf;54.338;False;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;vmaf;94.26;False;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;vmaf;87.447;False;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;vmaf;76.946;False;3.1643352181875946
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4;vmaf;93.561;True;4.62792713211608
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4;vmaf;88.167;True;4.0439905130696845
light_show_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4;vmaf;78.955;True;3.613118885110715
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4;vmaf;85.983;True;5.196267720359377
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4;vmaf;81.896;True;4.7486099064758776
light_show_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4;vmaf;75.123;True;3.729597200249695
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_34.mp4;vmaf;93.326;True;4.368277606545231
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_42.mp4;vmaf;88.042;True;4.06048742621194
light_show_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_light_show_52.mp4;vmaf;78.558;True;3.5722602754630985
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4;vmaf;90.44;True;4.461767916563401
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4;vmaf;81.532;True;3.6384448974528
light_show_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4;vmaf;69.04;True;2.540259740678793
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4;vmaf;89.941;True;4.32174023992857
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4;vmaf;81.503;True;3.805051255765068
light_show_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4;vmaf;68.589;True;2.285218861777734
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_26.mp4;vmaf;88.625;True;4.053938392154088
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_31.mp4;vmaf;77.63;True;2.885475263638515
light_show_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_light_show_38.mp4;vmaf;53.842;True;0.0
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_24.mp4;vmaf;94.255;True;4.337436926132175
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_29.mp4;vmaf;87.408;True;4.425079543233946
light_show_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_light_show_34.mp4;vmaf;76.769;True;3.1643352181875946
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4;psnr;38.073;False;2.4327602530813377
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4;psnr;36.649;False;2.439483496223989
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4;psnr;35.684;False;1.8296463835402008
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4;psnr;35.883;False;2.840250767668131
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4;psnr;35.129;False;2.478476807190872
mountain_dog_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4;psnr;34.359;False;2.2101160738811627
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4;psnr;37.22;False;2.2669291650695715
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4;psnr;35.798;False;1.94654345573584
mountain_dog_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4;psnr;34.8;False;1.5724487253834094
